% {"col_measures": ["predictive_accuracy", "runtime", "missclassification_rate", "predictive_accuracy_loss", "predictive_accuracy_loss_normalized"], "col_parameters": ["algorithm", "representation", "stopword_remover", "stemmer", "sparsity", "feature_selection"]}
@RELATION text_classification

@ATTRIBUTE algorithm {knn, ranger, JRip, svmLinear2, J48, nnet, lda, C5.0Tree}
@ATTRIBUTE representation {Td-idf, freq}
@ATTRIBUTE stopword_remover {none, default, smart}
@ATTRIBUTE stemmer {none, porter}
@ATTRIBUTE sparsity NUMERIC
@ATTRIBUTE feature_selection {none, '> 0'}
@ATTRIBUTE dataset {n1, n10, n11, n12, n13, n14, n15, n16, n17, n18, n19, n2, n20, n21, n22, n23, n3, n4, n5, n6, n7, n8, n9, o1, o10, o11, o12, o13, o14, o15, o16, o17, o18, o19, o2, o20, o21, o22, o3, o4, o5, o6, o7, o8, o9, r1, r2, r3, r4, r5}
@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE missclassification_rate NUMERIC
@ATTRIBUTE predictive_accuracy_loss NUMERIC
@ATTRIBUTE predictive_accuracy_loss_normalized NUMERIC

@DATA
C5.0Tree,freq,smart,porter,0.99,none,o3,0.8676337209999999,112.740000000004,0.1323662790000001,0.036469834000000034,inf
JRip,freq,smart,porter,0.99,none,o3,0.8076983,316.460000000004,0.19230170000000002,0.09640525499999997,inf
svmLinear2,freq,smart,porter,0.99,none,o3,0.8115837770000001,261.82000000000403,0.18841622299999994,0.09251977799999989,inf
J48,freq,smart,porter,0.99,'> 0',o3,0.87404899,90.11000000000031,0.12595100999999997,0.030054564999999922,inf
nnet,freq,smart,porter,0.99,'> 0',o3,0.8948146109999999,69.4500000000003,0.10518538900000007,0.009288944000000021,inf
lda,freq,smart,porter,0.99,'> 0',o3,0.89785652,60.3200000000003,0.10214347999999995,0.006247034999999901,inf
knn,freq,smart,porter,0.99,'> 0',o3,0.802970737,138.04,0.197029263,0.10113281799999996,inf
ranger,freq,smart,porter,0.99,'> 0',o3,0.892791804,119.71,0.10720819599999998,0.011311750999999926,inf
C5.0Tree,freq,smart,porter,0.99,'> 0',o3,0.8757381790000001,70.26000000000029,0.12426182099999994,0.028365375999999887,inf
JRip,freq,smart,porter,0.99,'> 0',o3,0.833702005,117.32,0.16629799499999998,0.07040154999999992,inf
svmLinear2,freq,smart,porter,0.99,'> 0',o3,0.898193674,119.1,0.10180632599999995,0.005909880999999895,inf
J48,freq,smart,porter,0.98,none,o3,0.836907928,92.1799999999997,0.16309207199999998,0.06719562699999992,inf
nnet,freq,smart,porter,0.98,none,o3,0.752844362,91.0799999999997,0.24715563799999996,0.1512591929999999,inf
lda,freq,smart,porter,0.98,none,o3,0.852609518,51.379999999999704,0.14739048200000004,0.05149403699999999,inf
knn,freq,smart,porter,0.98,none,o3,0.718387298,346.44,0.281612702,0.18571625699999994,inf
ranger,freq,smart,porter,0.98,none,o3,0.8797913209999999,151.3,0.1202086790000001,0.024312234000000044,inf
C5.0Tree,freq,smart,porter,0.98,none,o3,0.854803981,69.84999999999971,0.145196019,0.04929957399999996,inf
JRip,freq,smart,porter,0.98,none,o3,0.8068532490000001,159.15,0.1931467509999999,0.09725030599999984,inf
svmLinear2,freq,smart,porter,0.98,none,o3,0.8404524879999999,429.62,0.15954751200000006,0.063651067,inf
J48,freq,smart,porter,0.98,'> 0',o3,0.859531316,53.8400000000029,0.140468684,0.04457223899999996,inf
nnet,freq,smart,porter,0.98,'> 0',o3,0.88384355,49.7100000000029,0.11615644999999997,0.020260004999999914,inf
lda,freq,smart,porter,0.98,'> 0',o3,0.874051613,45.6900000000029,0.125948387,0.030051941999999943,inf
knn,freq,smart,porter,0.98,'> 0',o3,0.7877743079999999,51.3300000000029,0.21222569200000008,0.11632924700000002,inf
ranger,freq,smart,porter,0.98,'> 0',o3,0.8732075890000001,83.58000000000291,0.12679241099999994,0.030895965999999886,inf
C5.0Tree,freq,smart,porter,0.98,'> 0',o3,0.862402937,50.0200000000029,0.13759706299999996,0.04170061799999991,inf
JRip,freq,smart,porter,0.98,'> 0',o3,0.8284657459999999,69.3500000000029,0.1715342540000001,0.07563780900000006,inf
svmLinear2,freq,smart,porter,0.98,'> 0',o3,0.879116672,87.2200000000029,0.12088332800000001,0.02498688299999996,inf
J48,Td-idf,none,porter,0.99,none,o3,0.8183359720000001,220.71,0.18166402799999992,0.08576758299999987,inf
nnet,Td-idf,none,porter,0.99,none,o3,0.837246907,164.75,0.16275309299999996,0.06685664799999991,inf
lda,Td-idf,none,porter,0.99,none,o3,0.86527205,85.5300000000002,0.13472795000000004,0.03883150499999999,inf
knn,Td-idf,none,porter,0.99,none,o3,0.6893616440000001,735.23,0.3106383559999999,0.21474191099999984,inf
ranger,Td-idf,none,porter,0.99,none,o3,0.891948008,197.76,0.10805199200000004,0.012155546999999989,inf
C5.0Tree,Td-idf,none,porter,0.99,none,o3,0.836400259,222.33,0.16359974099999997,0.06770329599999991,inf
JRip,Td-idf,none,porter,0.99,none,o3,0.7800105390000001,338.75,0.21998946099999994,0.12409301599999989,inf
svmLinear2,Td-idf,none,porter,0.99,none,o3,0.823908471,237.33,0.17609152900000002,0.08019508399999997,inf
J48,Td-idf,none,porter,0.99,'> 0',o3,0.8465319729999999,81.36000000000041,0.15346802700000006,0.05757158200000001,inf
nnet,Td-idf,none,porter,0.99,'> 0',o3,0.872520964,54.720000000000404,0.127479036,0.03158259099999994,inf
lda,Td-idf,none,porter,0.99,'> 0',o3,0.904103555,49.5500000000004,0.09589644500000005,0.0,?
knn,Td-idf,none,porter,0.99,'> 0',o3,0.82002402,146.79,0.17997598000000004,0.08407953499999998,inf
ranger,Td-idf,none,porter,0.99,'> 0',o3,0.891441137,114.23,0.10855886299999995,0.012662417999999898,inf
C5.0Tree,Td-idf,none,porter,0.99,'> 0',o3,0.853455595,82.81000000000041,0.146544405,0.050647959999999936,inf
JRip,Td-idf,none,porter,0.99,'> 0',o3,0.790481801,87.9600000000004,0.20951819900000002,0.11362175399999996,inf
svmLinear2,Td-idf,none,porter,0.99,'> 0',o3,0.893974237,136.41,0.106025763,0.010129317999999943,inf
J48,Td-idf,none,porter,0.98,none,o3,0.831838422,97.84999999999991,0.16816157799999998,0.07226513299999993,inf
nnet,Td-idf,none,porter,0.98,none,o3,0.841969793,74.23999999999991,0.15803020700000003,0.06213376199999998,inf
lda,Td-idf,none,porter,0.98,none,o3,0.850582947,45.39999999999989,0.14941705299999997,0.053520607999999914,inf
knn,Td-idf,none,porter,0.98,none,o3,0.688344595,412.85,0.311655405,0.21575895999999994,inf
ranger,Td-idf,none,porter,0.98,none,o3,0.8750652409999999,148.41,0.12493475900000006,0.02903831400000001,inf
C5.0Tree,Td-idf,none,porter,0.98,none,o3,0.85379195,124.4,0.14620805000000003,0.05031160499999998,inf
JRip,Td-idf,none,porter,0.98,none,o3,0.7730885129999999,165.56,0.22691148700000008,0.13101504200000003,inf
svmLinear2,Td-idf,none,porter,0.98,none,o3,0.826271625,481.08,0.17372837500000005,0.07783193,inf
J48,Td-idf,none,porter,0.98,'> 0',o3,0.839101593,44.510000000000296,0.16089840700000002,0.06500196199999997,inf
nnet,Td-idf,none,porter,0.98,'> 0',o3,0.8823255609999999,34.2300000000003,0.11767443900000008,0.021777994000000023,inf
lda,Td-idf,none,porter,0.98,'> 0',o3,0.87894741,33.2200000000003,0.12105259000000002,0.025156144999999963,inf
knn,Td-idf,none,porter,0.98,'> 0',o3,0.7876071,49.260000000000296,0.2123929,0.11649645499999994,inf
ranger,Td-idf,none,porter,0.98,'> 0',o3,0.8738837209999999,80.2500000000003,0.1261162790000001,0.030219834000000056,inf
C5.0Tree,Td-idf,none,porter,0.98,'> 0',o3,0.851259421,52.5800000000003,0.14874057900000004,0.05284413399999999,inf
JRip,Td-idf,none,porter,0.98,'> 0',o3,0.7869368990000001,60.7200000000003,0.21306310099999992,0.11716665599999987,inf
svmLinear2,Td-idf,none,porter,0.98,'> 0',o3,0.8804680229999999,93.7000000000003,0.11953197700000007,0.023635532000000015,inf
J48,Td-idf,default,none,0.99,none,o3,0.824245853,256.69,0.17575414700000003,0.07985770199999997,inf
nnet,Td-idf,default,none,0.99,none,o3,0.8431570159999999,159.49,0.15684298400000007,0.06094653900000002,inf
lda,Td-idf,default,none,0.99,none,o3,0.855476805,90.41000000000021,0.144523195,0.04862674999999994,inf
knn,Td-idf,default,none,0.99,none,o3,0.6706221370000001,781.44,0.32937786299999994,0.23348141799999989,inf
ranger,Td-idf,default,none,0.99,none,o3,0.891610398,221.46,0.10838960200000003,0.012493156999999977,inf
C5.0Tree,Td-idf,default,none,0.99,none,o3,0.8566596940000001,229.62,0.14334030599999992,0.047443860999999865,inf
JRip,Td-idf,default,none,0.99,none,o3,0.7626227259999999,266.15,0.23737727400000008,0.14148082900000003,inf
svmLinear2,Td-idf,default,none,0.99,none,o3,0.817829899,247.28,0.18217010099999997,0.08627365599999992,inf
knn,Td-idf,none,none,0.99,none,o4,0.6899985470000001,610.22,0.3100014529999999,0.17508189399999985,inf
nnet,Td-idf,none,none,0.99,none,o4,0.74614833,167.36,0.25385167,0.1189321109999999,inf
lda,Td-idf,none,none,0.99,none,o4,0.77383503,94.6,0.22616497000000002,0.09124541099999994,inf
JRip,Td-idf,none,none,0.99,none,o4,0.775590708,243.32,0.22440929200000004,0.08948973299999996,inf
ranger,Td-idf,none,none,0.99,none,o4,0.820432774,178.27,0.17956722599999997,0.04464766699999989,inf
C5.0Tree,Td-idf,none,none,0.99,none,o4,0.813416749,170.55,0.18658325099999995,0.05166369199999987,inf
J48,Td-idf,none,none,0.99,none,o4,0.772082695,161.0,0.22791730499999996,0.09299774599999988,inf
svmLinear2,Td-idf,none,none,0.99,none,o4,0.7358159559999999,256.46,0.26418404400000006,0.12926448499999998,inf
knn,Td-idf,default,none,0.99,'> 0',o4,0.738933497,85.27999999999929,0.261066503,0.12614694399999993,inf
nnet,Td-idf,default,none,0.99,'> 0',o4,0.8465575879999999,44.91999999999929,0.15344241200000008,0.018522853000000006,inf
lda,Td-idf,default,none,0.99,'> 0',o4,0.8650804409999999,44.08999999999929,0.13491955900000008,0.0,?
JRip,Td-idf,default,none,0.99,'> 0',o4,0.794307049,69.44999999999929,0.20569295099999996,0.07077339199999988,inf
ranger,Td-idf,default,none,0.99,'> 0',o4,0.822773628,93.0199999999993,0.17722637200000002,0.04230681299999994,inf
C5.0Tree,Td-idf,default,none,0.99,'> 0',o4,0.819265008,62.37999999999929,0.18073499199999998,0.045815432999999905,inf
J48,Td-idf,default,none,0.99,'> 0',o4,0.806785724,54.26999999999929,0.19321427599999996,0.058294716999999885,inf
svmLinear2,Td-idf,default,none,0.99,'> 0',o4,0.8533828609999999,108.049999999999,0.14661713900000006,0.011697579999999985,inf
knn,Td-idf,default,none,0.98,none,o4,0.664849228,295.75000000000097,0.335150772,0.2002312129999999,inf
nnet,Td-idf,default,none,0.98,none,o4,0.695640702,57.920000000000705,0.30435929799999994,0.16943973899999987,inf
lda,Td-idf,default,none,0.98,none,o4,0.801909313,39.1200000000007,0.198090687,0.06317112799999991,inf
JRip,Td-idf,default,none,0.98,none,o4,0.784366971,130.89000000000098,0.21563302900000003,0.08071346999999995,inf
ranger,Td-idf,default,none,0.98,none,o4,0.8112702959999999,133.98000000000098,0.1887297040000001,0.05381014500000003,inf
C5.0Tree,Td-idf,default,none,0.98,none,o4,0.807956683,95.3700000000007,0.192043317,0.05712375799999991,inf
J48,Td-idf,default,none,0.98,none,o4,0.776954699,67.42000000000071,0.22304530099999997,0.0881257419999999,inf
svmLinear2,Td-idf,default,none,0.98,none,o4,0.771886016,455.320000000001,0.22811398400000005,0.09319442499999997,inf
knn,Td-idf,default,none,0.98,'> 0',o4,0.722751954,36.96000000000029,0.27724804599999997,0.1423284869999999,inf
nnet,Td-idf,default,none,0.98,'> 0',o4,0.8426609279999999,28.6400000000003,0.15733907200000008,0.022419513000000002,inf
lda,Td-idf,default,none,0.98,'> 0',o4,0.849092689,27.9300000000003,0.150907311,0.01598775199999991,inf
JRip,Td-idf,default,none,0.98,'> 0',o4,0.791385124,38.99000000000029,0.20861487599999995,0.07369531699999987,inf
ranger,Td-idf,default,none,0.98,'> 0',o4,0.809709929,60.60000000000029,0.19029007099999995,0.05537051199999987,inf
C5.0Tree,Td-idf,default,none,0.98,'> 0',o4,0.8104916320000001,38.7900000000003,0.18950836799999993,0.05458880899999985,inf
J48,Td-idf,default,none,0.98,'> 0',o4,0.802105993,31.5200000000003,0.19789400700000004,0.06297444799999996,inf
svmLinear2,Td-idf,default,none,0.98,'> 0',o4,0.843438375,66.8300000000003,0.15656162500000004,0.02164206599999996,inf
knn,Td-idf,default,porter,0.99,none,o4,0.6870746459999999,508.230000000001,0.3129253540000001,0.17800579500000002,inf
nnet,Td-idf,default,porter,0.99,none,o4,0.775594964,145.780000000001,0.22440503599999995,0.08948547699999987,inf
lda,Td-idf,default,porter,0.99,none,o4,0.7991830040000001,76.5900000000008,0.20081699599999991,0.06589743699999984,inf
JRip,Td-idf,default,porter,0.99,none,o4,0.8067877,191.500000000001,0.1932123,0.058292740999999926,inf
ranger,Td-idf,default,porter,0.99,none,o4,0.827257287,174.160000000001,0.172742713,0.037823153999999914,inf
C5.0Tree,Td-idf,default,porter,0.99,none,o4,0.813999037,154.30000000000098,0.18600096300000002,0.05108140399999994,inf
J48,Td-idf,default,porter,0.99,none,o4,0.7874840559999999,130.970000000001,0.21251594400000007,0.07759638499999999,inf
svmLinear2,Td-idf,default,porter,0.99,none,o4,0.74439554,307.200000000001,0.25560446000000003,0.12068490099999996,inf
knn,Td-idf,default,porter,0.99,'> 0',o4,0.751027021,49.53000000000011,0.24897297900000004,0.11405341999999996,inf
nnet,Td-idf,default,porter,0.99,'> 0',o4,0.852604806,43.790000000000106,0.147395194,0.01247563499999993,inf
lda,Td-idf,default,porter,0.99,'> 0',o4,0.856894065,43.8100000000001,0.14310593500000002,0.00818637599999994,inf
JRip,Td-idf,default,porter,0.99,'> 0',o4,0.806591932,54.71000000000011,0.193408068,0.05848850899999991,inf
ranger,Td-idf,default,porter,0.99,'> 0',o4,0.823554723,71.5600000000001,0.176445277,0.041525717999999934,inf
C5.0Tree,Td-idf,default,porter,0.99,'> 0',o4,0.814976204,52.8800000000001,0.18502379599999996,0.050104236999999885,inf
J48,Td-idf,default,porter,0.99,'> 0',o4,0.806590868,46.8100000000001,0.19340913199999998,0.058489572999999906,inf
svmLinear2,Td-idf,default,porter,0.99,'> 0',o4,0.856892545,68.58000000000011,0.143107455,0.008187895999999917,inf
knn,Td-idf,default,porter,0.98,none,o4,0.672449365,285.08,0.32755063500000003,0.19263107599999996,inf
nnet,Td-idf,default,porter,0.98,none,o4,0.761744546,50.13,0.23825545400000003,0.10333589499999996,inf
lda,Td-idf,default,porter,0.98,none,o4,0.8120497190000001,40.5,0.18795028099999989,0.05303072199999981,inf
JRip,Td-idf,default,porter,0.98,none,o4,0.80464079,111.39,0.19535921,0.06043965099999993,inf
ranger,Td-idf,default,porter,0.98,none,o4,0.816728538,127.98,0.183271462,0.04835190299999992,inf
C5.0Tree,Td-idf,default,porter,0.98,none,o4,0.815949267,94.67,0.18405073299999997,0.04913117399999989,inf
J48,Td-idf,default,porter,0.98,none,o4,0.784560611,68.58,0.21543938900000004,0.08051982999999996,inf
svmLinear2,Td-idf,default,porter,0.98,none,o4,0.792552739,437.06,0.207447261,0.07252770199999992,inf
knn,Td-idf,default,porter,0.98,'> 0',o4,0.7233410809999999,40.5500000000011,0.27665891900000006,0.14173935999999998,inf
nnet,Td-idf,default,porter,0.98,'> 0',o4,0.844220078,32.9800000000011,0.15577992200000002,0.020860362999999937,inf
lda,Td-idf,default,porter,0.98,'> 0',o4,0.8500681840000001,31.6100000000011,0.14993181599999994,0.015012256999999862,inf
JRip,Td-idf,default,porter,0.98,'> 0',o4,0.799963795,42.7100000000011,0.20003620499999997,0.06511664599999989,inf
ranger,Td-idf,default,porter,0.98,'> 0',o4,0.815753651,64.11000000000111,0.18424634900000003,0.049326789999999954,inf
C5.0Tree,Td-idf,default,porter,0.98,'> 0',o4,0.81692461,42.6900000000011,0.18307538999999995,0.04815583099999987,inf
J48,Td-idf,default,porter,0.98,'> 0',o4,0.810099945,35.8600000000011,0.18990005499999996,0.05498049599999988,inf
svmLinear2,Td-idf,default,porter,0.98,'> 0',o4,0.850263496,69.4900000000011,0.14973650400000005,0.01481694499999997,inf
knn,Td-idf,smart,none,0.99,none,o4,0.6939009829999999,523.09,0.3060990170000001,0.171179458,inf
nnet,Td-idf,smart,none,0.99,none,o4,0.741662543,171.75,0.258337457,0.12341789799999991,inf
lda,Td-idf,smart,none,0.99,none,o4,0.788263175,87.0599999999999,0.21173682500000002,0.07681726599999994,inf
JRip,Td-idf,smart,none,0.99,none,o4,0.78709404,234.68,0.21290595999999995,0.07798640099999987,inf
ranger,Td-idf,smart,none,0.99,none,o4,0.8212125020000001,184.86,0.17878749799999993,0.043867938999999856,inf
C5.0Tree,Td-idf,smart,none,0.99,none,o4,0.819068632,161.74,0.18093136799999998,0.046011808999999904,inf
J48,Td-idf,smart,none,0.99,none,o4,0.790407045,142.44,0.20959295499999997,0.07467339599999989,inf
svmLinear2,Td-idf,smart,none,0.99,none,o4,0.7323044479999999,314.97,0.26769555200000006,0.13277599299999998,inf
knn,Td-idf,smart,none,0.99,'> 0',o4,0.736983875,93.4600000000004,0.26301612500000005,0.12809656599999997,inf
nnet,Td-idf,smart,none,0.99,'> 0',o4,0.759779573,51.400000000000404,0.24022042700000001,0.10530086799999994,inf
lda,Td-idf,smart,none,0.99,'> 0',o4,0.862935507,51.2100000000004,0.137064493,0.0021449339999999317,inf
JRip,Td-idf,smart,none,0.99,'> 0',o4,0.7970400459999999,70.2900000000004,0.2029599540000001,0.06804039500000003,inf
ranger,Td-idf,smart,none,0.99,'> 0',o4,0.820238527,99.7800000000004,0.179761473,0.04484191399999993,inf
C5.0Tree,Td-idf,smart,none,0.99,'> 0',o4,0.819458951,69.5200000000004,0.180541049,0.04562148999999993,inf
J48,Td-idf,smart,none,0.99,'> 0',o4,0.80932037,61.4100000000004,0.19067963,0.05576007099999991,inf
svmLinear2,Td-idf,smart,none,0.99,'> 0',o4,0.8526017659999999,112.23,0.14739823400000007,0.012478674999999995,inf
knn,Td-idf,smart,none,0.98,none,o4,0.664071477,272.220000000001,0.335928523,0.2010089639999999,inf
nnet,Td-idf,smart,none,0.98,none,o4,0.692569215,56.130000000000706,0.307430785,0.1725112259999999,inf
lda,Td-idf,smart,none,0.98,none,o4,0.8036630159999999,43.37000000000071,0.1963369840000001,0.061417425000000025,inf
JRip,Td-idf,smart,none,0.98,none,o4,0.789825973,121.40000000000099,0.21017402699999999,0.07525446799999991,inf
ranger,Td-idf,smart,none,0.98,none,o4,0.8093193059999999,131.280000000001,0.1906806940000001,0.05576113500000002,inf
C5.0Tree,Td-idf,smart,none,0.98,none,o4,0.81536394,94.9800000000007,0.18463606,0.04971650099999991,inf
J48,Td-idf,smart,none,0.98,none,o4,0.789434286,67.5900000000007,0.21056571400000001,0.07564615499999994,inf
svmLinear2,Td-idf,smart,none,0.98,none,o4,0.79138178,421.75000000000097,0.20861821999999997,0.07369866099999989,inf
knn,Td-idf,none,none,0.99,'> 0',o4,0.740689479,83.83,0.25931052099999996,0.12439096199999988,inf
nnet,Td-idf,none,none,0.99,'> 0',o4,0.8490942090000001,42.16,0.1509057909999999,0.015986231999999823,inf
lda,Td-idf,none,none,0.99,'> 0',o4,0.8598172059999999,40.94,0.1401827940000001,0.005263235000000033,inf
JRip,Td-idf,none,none,0.99,'> 0',o4,0.797232926,61.74,0.20276707400000005,0.06784751499999997,inf
ranger,Td-idf,none,none,0.99,'> 0',o4,0.8157544109999999,92.39,0.1842455890000001,0.04932603000000002,inf
C5.0Tree,Td-idf,none,none,0.99,'> 0',o4,0.81478226,59.62,0.18521774000000002,0.05029818099999994,inf
J48,Td-idf,none,none,0.99,'> 0',o4,0.803862127,51.1,0.19613787299999996,0.061218313999999885,inf
svmLinear2,Td-idf,none,none,0.99,'> 0',o4,0.855332635,105.89,0.144667365,0.009747805999999914,inf
knn,Td-idf,smart,none,0.98,'> 0',o4,0.724312168,44.569999999999894,0.275687832,0.14076827299999994,inf
nnet,Td-idf,smart,none,0.98,'> 0',o4,0.845388453,36.6599999999999,0.15461154700000002,0.019691987999999938,inf
lda,Td-idf,smart,none,0.98,'> 0',o4,0.849286785,35.4099999999999,0.150713215,0.015793655999999934,inf
JRip,Td-idf,smart,none,0.98,'> 0',o4,0.79742687,46.989999999999895,0.20257313,0.06765357099999991,inf
ranger,Td-idf,smart,none,0.98,'> 0',o4,0.8081507790000001,67.78999999999989,0.1918492209999999,0.056929661999999825,inf
C5.0Tree,Td-idf,smart,none,0.98,'> 0',o4,0.814584364,46.529999999999895,0.185415636,0.05049607699999992,inf
J48,Td-idf,smart,none,0.98,'> 0',o4,0.8054203659999999,39.5799999999999,0.1945796340000001,0.059660075000000035,inf
svmLinear2,Td-idf,smart,none,0.98,'> 0',o4,0.84811765,73.2199999999999,0.15188235000000005,0.016962790999999977,inf
knn,Td-idf,smart,porter,0.99,none,o4,0.689414284,462.830000000001,0.31058571599999996,0.17566615699999988,inf
nnet,Td-idf,smart,porter,0.99,none,o4,0.738542722,127.360000000001,0.26145727799999996,0.12653771899999988,inf
lda,Td-idf,smart,porter,0.99,none,o4,0.804057743,76.77000000000059,0.195942257,0.06102269799999993,inf
JRip,Td-idf,smart,porter,0.99,none,o4,0.8054211259999999,201.060000000001,0.19457887400000007,0.05965931499999999,inf
ranger,Td-idf,smart,porter,0.99,none,o4,0.82452733,175.36000000000098,0.17547267,0.04055311099999992,inf
C5.0Tree,Td-idf,smart,porter,0.99,none,o4,0.8190696959999999,152.060000000001,0.1809303040000001,0.04601074500000002,inf
J48,Td-idf,smart,porter,0.99,none,o4,0.7796858720000001,130.750000000001,0.22031412799999994,0.08539456899999986,inf
svmLinear2,Td-idf,smart,porter,0.99,none,o4,0.74244379,317.520000000001,0.25755620999999995,0.12263665099999987,inf
knn,Td-idf,smart,porter,0.99,'> 0',o4,0.753365898,55.68000000000279,0.24663410200000002,0.11171454299999994,inf
nnet,Td-idf,smart,porter,0.99,'> 0',o4,0.7625121140000001,50.18000000000279,0.23748788599999993,0.10256832699999985,inf
lda,Td-idf,smart,porter,0.99,'> 0',o4,0.858647768,49.90000000000279,0.14135223200000002,0.006432672999999944,inf
JRip,Td-idf,smart,porter,0.99,'> 0',o4,0.805616285,60.0500000000028,0.19438371499999996,0.05946415599999988,inf
